Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,ID,Idaho,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,090",33.6,31.4,35.8,"3,546",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,16,BO1,CAT1,_RFSIGM2,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,654",60.9,58.4,63.5,"3,585",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,16,BO1,CAT1,_CRCREC,RESP192,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,989,39.1,36.5,41.6,"3,586",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,16,BO1,CAT1,_CRCREC,RESP193,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,18-24 years,Overall,Overall,315,13.8,12.1,15.5,"1,335",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP010,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,25-34 years,Overall,Overall,552,17.3,15.6,19,"1,336",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP011,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,35-44 years,Overall,Overall,632,16.6,15,18.1,"1,337",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP012,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,45-54 years,Overall,Overall,822,16.5,15.1,18,"1,338",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP013,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,231",16.6,15.4,17.8,"1,339",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP014,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Demographics,Age,What is your age?,65+ years,Overall,Overall,"1,935",19.2,18.1,20.4,"1,340",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,16,BO1,CAT1,AGE,RESP015,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,787",83.5,81.9,85,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,16,BO1,CAT1,HLTHPLN1,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,679,16.5,15,18.1,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,16,BO1,CAT1,HLTHPLN1,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,845",79.8,77.9,81.7,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,16,BO1,CAT1,_HCVU651,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,645,20.2,18.3,22.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,16,BO1,CAT1,_HCVU651,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,001",54,50.9,57.1,"3,025",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,16,BO1,CAT1,_FLSHOT6,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,849,46,42.9,49.1,"3,026",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,16,BO1,CAT1,_FLSHOT6,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,223",68.5,65.7,71.3,"3,062",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,16,BO1,CAT1,_PNEUMO2,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,584,31.5,28.7,34.3,"3,063",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,16,BO1,CAT1,_PNEUMO2,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,270,14.9,12.5,17.2,"1,158",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,16,BO1,CAT1,_ALTETH2,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,584",85.1,82.8,87.5,"1,159",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,16,BO1,CAT1,_ALTETH2,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,698,41.2,37.9,44.5,"3,428",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,16,BO1,CAT1,_RFPSA21,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,894,58.8,55.5,62.1,"3,429",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,16,BO1,CAT1,_RFPSA21,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,031",68.9,65.8,72,"3,306",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_MAM5021,RESP186,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,487,31.1,28,34.2,"3,307",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_MAM5021,RESP187,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,340",68,65.3,70.8,"3,269",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_MAM502Y,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,693,32,29.2,34.7,"3,270",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_MAM502Y,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,512",62.5,59.7,65.3,"3,230",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_RFMAM2Y,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,874,37.5,34.7,40.3,"3,231",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,16,BO1,CAT1,_RFMAM2Y,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,243",67.3,64.2,70.3,"3,342",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,16,BO1,CAT1,_RFPAP32,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,675,32.7,29.7,35.8,"3,343",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,16,BO1,CAT1,_RFPAP32,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,008",76.2,73.2,79.2,"3,386",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,16,BO1,CAT1,_RFPAP33,RESP188,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,345,23.8,20.8,26.8,"3,387",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,16,BO1,CAT1,_RFPAP33,RESP189,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,296,9.9,8.5,11.4,"3,490",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS2,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,741",90.1,88.6,91.5,"3,491",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,151,7,5.6,8.5,"3,530",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS3,RESP190,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,266",93,91.5,94.4,"3,531",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,17,BO1,CAT1,_RFBLDS3,RESP191,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,094",65.1,62.9,67.4,"3,570",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,17,BO1,CAT1,_RFSIGM2,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,942,34.9,32.6,37.1,"3,571",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,17,BO1,CAT1,_RFSIGM2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,549",61.4,58.9,64,"3,610",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,17,BO1,CAT1,_CRCREC,RESP192,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,836,38.6,36,41.1,"3,611",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,17,BO1,CAT1,_CRCREC,RESP193,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,18-24 years,Overall,Overall,344,12.9,11.4,14.4,"1,343",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP010,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,25-34 years,Overall,Overall,506,17.5,16,19.1,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP011,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,35-44 years,Overall,Overall,621,17,15.5,18.4,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP012,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,45-54 years,Overall,Overall,906,17.8,16.5,19.2,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP013,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,033",16.4,15.2,17.6,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP014,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Demographics,Age,What is your age?,65+ years,Overall,Overall,"1,642",18.3,17.2,19.4,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,17,BO1,CAT1,AGE,RESP015,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,687",88.1,86.7,89.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,17,BO1,CAT1,HLTHPLN1,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,356,11.9,10.5,13.3,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,17,BO1,CAT1,HLTHPLN1,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,042",85.7,84,87.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,17,BO1,CAT1,_HCVU651,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,342,14.3,12.7,16,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,17,BO1,CAT1,_HCVU651,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,915,56.9,53.7,60.1,"3,041",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,17,BO1,CAT1,_FLSHOT6,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,669,43.1,39.9,46.3,"3,042",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,17,BO1,CAT1,_FLSHOT6,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,059",65.3,62.1,68.5,"3,079",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,17,BO1,CAT1,_PNEUMO2,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,500,34.7,31.5,37.9,"3,080",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,17,BO1,CAT1,_PNEUMO2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,222,16.5,14,19.1,"1,165",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,17,BO1,CAT1,_ALTETH2,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,402",83.5,80.9,86,"1,166",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,17,BO1,CAT1,_ALTETH2,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,708,40.4,37.3,43.6,"3,450",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,17,BO1,CAT1,_RFPSA21,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,779,59.6,56.4,62.8,"3,451",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,17,BO1,CAT1,_RFPSA21,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,071",78.1,75.4,80.8,"3,326",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,17,BO1,CAT1,_MAM5021,RESP186,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,314,21.9,19.2,24.6,"3,327",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,17,BO1,CAT1,_MAM5021,RESP187,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,352",76,73.6,78.4,"3,288",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,17,BO1,CAT1,_MAM502Y,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,472,24,21.6,26.4,"3,289",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,17,BO1,CAT1,_MAM502Y,RESP054,"(40.48501028300046, -88.99771017799969)"
